time, x_pid, y_pid, theta_pid, x_state, y_state, theta_state, x_gyro, y_gyro, theta_gyro, x_kalman, y_kalman, theta_kalman, velocity, turn_rate, reflection, error, command
66306, 314.6695507048658, -1587.54305689275, -63.99999999999991, 314.6878678106442, -1588.580632027206, -64.0, 1116.302438717116, -2677.23916126051, 283.2, 910.9859591595487, -1356.878505879071, -6.13333333333334, 120, -6, 11, -29, -9.453999999999997
66406, 319.3183515840136, -1597.512442550153, -64.9999999999999, 319.7592869515326, -1599.456325471646, -65.0, 1119.019814071433, -2688.824750204701, 283.2, 922.897361772071, -1358.334008473504, -6.966666666666669, 119, -9, 28, -12, -0.3286666666666658
66506, 324.8123889866426, -1609.29444378163, -64.9999999999999, 324.830706092421, -1610.332018916085, -65.0, 1121.73718942575, -2700.410339148891, 283.2, 934.8087643845931, -1359.789511067937, -6.966666666666669, 119, 7, 70, 30, 32.886
66607, 330.6301044295987, -1619.789880267303, -60.9999999999999, 330.6484215353771, -1620.827455401758, -61.00000000000001, 1124.504801971491, -2712.210115451714, 283.2, 946.7846447384597, -1360.549964715355, -3.63333333333334, 120, 40, 56, 16, 26.83466666666666
66716, 337.5190548646304, -1630.814505517336, -57.9999999999999, 337.5373719704088, -1631.852080651792, -58.0, 1128.062775546809, -2724.456740825152, 286.2, 959.7838505412401, -1360.693660564138, -0.6333333333333329, 117, 16, 15, -25, -5.026666666666666
66816, 343.6995117635511, -1641.100513125761, -58.9999999999999, 343.7178288693294, -1642.138088260217, -58.99999999999999, 1132.474595301811, -2735.831091199981, 291.2, 971.7831174361145, -1360.826302886091, -0.6333333333333329, 122, -10, 15, -25, -9.454000000000001
66927, 350.1995117635511, -1652.358843374959, -59.99999999999989, 350.7178288693294, -1654.262443913199, -60.0, 1136.997311112294, -2748.123472812086, 290.2, 985.7774292602562, -1361.225347455889, -1.633333333333333, 118, 1, 68, 28, 30.77866666666667
67046, 358.0282124121416, -1663.96536939073, -55.9999999999999, 358.5465295179199, -1665.86896992897, -56.0, 1142.716559755735, -2761.467479667393, 293.2, 999.767110090005, -1360.687918128663, 2.200000000000003, 122, 42, 43, 3, 17.72866666666667
67147, 365.6694206919437, -1674.482590317604, -53.9999999999999, 365.5999525454296, -1675.577173861469, -53.99999999999999, 1148.443875025948, -2772.148877506421, 298.2, 1011.726758731821, -1359.704656025103, 4.700000000000003, 120, 5, 10, -30, -9.724666666666666
67248, 372.5523379281563, -1684.312414849073, -54.99999999999989, 372.4828697816422, -1685.406998392937, -55.0, 1154.266645550665, -2783.008298642766, 298.2, 1023.699442888047, -1358.895437825076, 3.866666666666667, 122, -13, 32, -8, 3.209333333333333
67358, 380.0088316007199, -1694.961391424829, -54.99999999999989, 380.1240780614443, -1695.924219319812, -53.99999999999999, 1160.300338187839, -2794.748594770211, 297.2, 1036.658772639908, -1357.867929974718, 4.533333333333339, 120, 20, 81, 41, 43.67399999999999
67475, 389.1936580065871, -1705.527325547948, -48.9999999999999, 389.3089044673114, -1706.49015344293, -48.99999999999999, 1167.362738238528, -2806.88301298964, 300.2, 1050.47868035093, -1355.629593347032, 9.200000000000003, 120, 43, 34, -6, 13.688
67586, 397.8923558892522, -1715.188208279154, -47.99999999999989, 398.0076023499766, -1716.151036174137, -48.0, 1175.013335437996, -2816.962302572319, 307.2, 1063.231097370469, -1353.104546781173, 11.2, 114, 0, 13, -27, -6.437999999999998
67686, 405.7650642371383, -1724.244723241827, -48.9999999999999, 406.5363697268531, -1725.962260717033, -48.99999999999999, 1182.218724582959, -2826.807218380473, 306.2, 1076.025640274069, -1350.802445157018, 10.2, 122, -11, 28, -12, 1.237333333333334
67805, 415.1328927261623, -1734.648750798511, -47.99999999999989, 415.9041982158771, -1736.366288273716, -48.0, 1190.512009367678, -2838.138555083596, 306.2, 1089.766864402276, -1348.123124448628, 11.03333333333334, 118, 18, 65, 25, 30.93333333333333
67915, 425.032387662774, -1744.548245735123, -44.99999999999989, 425.0965863713023, -1745.558676429141, -44.99999999999999, 1198.426211781227, -2848.565131710533, 307.2, 1102.397002962245, -1345.044228549775, 13.7, 119, 40, 46, 6, 21.76933333333333
68016, 433.8086320822041, -1752.732226055872, -42.99999999999989, 433.8728307907323, -1753.742656749891, -43.0, 1206.805439152436, -2857.181680303885, 314.2, 1113.900855032464, -1341.629351165956, 16.53333333333334, 119, 11, 16, -24, -2.145999999999998
68129, 444.0475839048725, -1762.280203096747, -42.99999999999989, 444.1117826134008, -1763.290633790766, -43.0, 1216.427218339871, -2866.736520190991, 315.2, 1127.310369960298, -1337.606303888061, 16.7, 120, -4, 28, -12, 3.557333333333335
68236, 452.8238283243025, -1770.464183417497, -42.99999999999989, 452.8880270328308, -1771.474614111516, -43.0, 1225.462182528191, -2875.708627586457, 315.2, 1138.804239898442, -1334.157977649864, 16.7, 119, 11, 58, 18, 27.086
68346, 462.9267258232431, -1778.645348501145, -38.99999999999989, 463.7680704932284, -1780.285099586214, -38.99999999999999, 1235.308837309819, -2884.826729889647, 317.2, 1151.929024604473, -1329.285603852591, 20.36666666666667, 122, 31, 47, 7, 23.00666666666666
68455, 473.308987453858, -1786.468943802122, -36.99999999999989, 474.1503321238432, -1788.108694887191, -36.99999999999999, 1245.471811078996, -2892.709940413731, 322.2, 1163.907375830828, -1324.233960367738, 22.86666666666668, 118, 8, 23, -17, 2.706666666666667
68557, 483.6912490844728, -1794.292539103098, -36.99999999999989, 483.7339582444107, -1795.330475165015, -36.99999999999999, 1255.143308430474, -2900.211922750444, 322.2, 1174.964315424388, -1319.570904843259, 22.86666666666668, 120, 1, 45, 5, 17.41933333333334
68677, 495.1593777045187, -1802.322609212013, -34.99999999999989, 496.0212389087456, -1803.934121710281, -34.99999999999999, 1266.577752407622, -2908.765979737247, 323.2, 1188.591938087289, -1313.302898736242, 24.70000000000001, 119, 33, 54, 14, 27.56933333333333
