time, dt, v_left_deg_s, v_right_deg_s, v_left_mm_s, v_right_mm_s, v_real_mm_s, w_real_rad_s, reflection, error, command, drive_speed, turn_rate, distance_total, delta_d, x_odo, y_odo, theta_odo_deg, x_gyro, y_gyro, theta_gyro_deg, x_model, y_model, theta_model_deg, x_kalman, y_kalman, theta_kalman_deg, v_odo, v_gyro, v_model
1.71, 0.117, 233, 135, 89.46557745722933, 51.83627878423159, 70.65092812073044, 0.3135774889416478, 63, 23, 16.26757948717949, 70, 16.26757948717949, 106, 8.26615859012546, 107.518618011478, -24.06429374699398, 24.07808333333333, 102.1198153902644, -37.00629776933471, 35, 107.518618011478, -24.06429374699398, 24.07808333333333, 106.7087976182959, -26.00559435034509, 25.71637083333333, 70.65092812073044, 70.65092812073044, 70.65092812073044
1.81, 0.1020000000000001, 229, 135, 87.92968771547432, 51.83627878423159, 69.88298324985294, 0.3007784077603561, 3, -37, -20.52041764705882, 70, -20.52041764705882, 113, 7.128064291485006, 113.9342038881907, -27.17066758188051, 25.83588333333333, 108.0292485074934, -40.99226073661636, 34, 113.9342038881907, -27.1706675818805, 25.83588333333333, 113.0484605810861, -29.24390655509088, 27.06050083333333, 69.88298324985294, 69.88298324985294, 69.88298324985294
1.94, 0.1329999999999998, 78, 261, 29.94984996422269, 100.2168056495144, 65.08332780686854, -0.5855579640440975, 0, -40, -21.70372819548873, 70, -21.70372819548873, 122, 8.656082598313501, 121.9949470249472, -30.32537613134398, 21.37373333333334, 115.7418745765042, -44.9220400012115, 27, 121.9949470249472, -30.32537613134396, 21.37373333333334, 121.0569861576808, -32.51487571182411, 22.21767333333334, 65.08332780686854, 65.08332780686854, 65.08332780686854
2.07, 0.1280000000000001, 122, 251, 46.84463712352779, 96.37708129512689, 71.61085920932734, -0.4127703680966589, 0, -40, -22.0352, 70, -22.0352, 131, 9.166189978793906, 130.6952209647135, -33.21055759883724, 18.34653333333334, 124.5075456472855, -47.60197459112394, 17, 130.6952209647135, -33.21055759883723, 18.34653333333334, 129.7670696670993, -35.36927014768025, 18.14455333333334, 71.61085920932734, 71.61085920932734, 71.61085920932734
2.19, 0.1190000000000002, 126, 248, 48.38052686528282, 95.22516398881061, 71.80284542704671, -0.3903719760293983, 0, -40, -22.41135, 70, -22.41135, 140, 8.544538605818573, 138.9215868283746, -35.52054562121198, 15.6849, 133.0195697040422, -48.3466801997501, 5, 138.9215868283746, -35.52054562121197, 15.6849, 138.0362842597247, -37.4444658079927, 14.082165, 71.80284542704671, 71.80284542704671, 71.80284542704671
2.31, 0.1179999999999999, 126, 240, 48.38052686528282, 92.1533845053006, 70.26695568529171, -0.3647738136668149, 0, -40, -22.6607, 70, -22.6607, 148, 8.291500770864413, 146.9933986700428, -37.41655158796169, 13.2187, 141.2492668854947, -47.33620044496158, -7, 146.9933986700428, -37.41655158796167, 13.2187, 146.1317789023606, -38.90449891651167, 10.185895, 70.26695568529171, 70.26695568529171, 70.26695568529171
2.42, 0.1059999999999999, 119, 234, 45.69271981721154, 89.84954989266809, 67.77113485493982, -0.3679735839621378, 0, -40, -23.0089, 70, -23.0089, 155, 7.183740294623612, 154.0455391101947, -38.78528817071679, 10.98386666666667, 148.2488883817674, -45.72021049155349, -13, 154.0455391101947, -38.78528817071678, 10.98386666666667, 153.1760415009306, -39.8255265188423, 7.38628666666667, 67.77113485493982, 67.77113485493982, 67.77113485493982
2.51, 0.09600000000000009, 116, 247, 44.54080251089528, 94.84119155337186, 69.69099703213357, -0.4191699086873048, 0, -40, -23.2944, 70, -23.2944, 162, 6.690335715084828, 160.6592784540786, -39.79476519953031, 8.678266666666669, 154.5357474838131, -43.43198091138333, -20, 160.6592784540786, -39.7947651995303, 8.678266666666664, 159.7407488085388, -40.34034755630826, 4.376526666666669, 69.69099703213357, 69.69099703213357, 69.69099703213357
2.6, 0.08899999999999997, 120, 242, 46.0766922526503, 92.9213293761781, 69.49901081441419, -0.3903719760293983, 1, -39, -22.91378202247191, 70, -22.91378202247191, 168, 6.185411962482861, 166.802603689095, -40.51509581975769, 6.687633333333337, 159.9971420869282, -40.52810589088196, -28, 166.802603689095, -40.51509581975767, 6.687633333333332, 165.7817844487699, -40.51704733042633, 1.484488333333337, 69.49901081441419, 69.49901081441419, 69.49901081441419
2.68, 0.08199999999999985, 122, 248, 46.84463712352779, 95.22516398881061, 71.03490055616921, -0.4031710572106901, 1, -39, -23.1171, 70, -23.1171, 174, 5.824861845605864, 172.607092748487, -41.00184244767962, 4.79343333333334, 164.7095543099095, -37.10433800139372, -36, 172.607092748487, -41.0018424476796, 4.793433333333335, 171.4224619827004, -40.41721678073674, -1.325581666666661, 71.03490055616921, 71.03490055616921, 71.03490055616921
2.78, 0.1030000000000002, 116, 250, 44.54080251089528, 95.9931088596881, 70.2669556852917, -0.4287692195732735, 0, -40, -23.85550436893204, 70, -23.85550436893204, 181, 7.237496435585059, 179.8389443479818, -41.28763450143526, 2.263066666666669, 169.6455150099367, -31.81116819277303, -47, 179.8389443479818, -41.28763450143524, 2.263066666666663, 178.3099299472751, -39.86616455513593, -5.126393333333331, 70.2669556852917, 70.2669556852917, 70.2669556852917
2.87, 0.08699999999999974, 119, 243, 45.69271981721154, 93.30530181161684, 69.49901081441419, -0.3967715166200442, 0, -40, -24.04785, 70, -24.04785, 187, 6.046413940854017, 185.8852833470957, -41.31773852024293, 0.285266666666675, 173.2843377557386, -26.98228731116202, -53, 185.8852833470957, -41.31773852024291, 0.2852666666666698, 183.9951415083922, -39.16742083888079, -7.707523333333326, 69.49901081441419, 69.49901081441419, 69.49901081441419
2.96, 0.0900000000000003, 121, 244, 46.46066468808905, 93.68927424705559, 70.07496946757232, -0.3935717463247212, 0, -40, -24.2295, 70, -24.2295, 193, 6.30674725208153, 192.1891084270813, -41.12577429810217, -1.744233333333331, 176.8110260630862, -21.75375687857817, -56, 192.1891084270813, -41.12577429810215, -1.744233333333336, 189.8823960724821, -38.21997168517356, -9.882598333333332, 70.07496946757232, 70.07496946757232, 70.07496946757232
3.04, 0.08000000000000007, 117, 244, 44.92477494633405, 93.68927424705559, 69.30702459669482, -0.4063708275060129, 0, -40, -24.364, 70, -24.364, 199, 5.54456196773559, 197.7226875017623, -40.77696197275532, -3.606899999999999, 179.7491962615241, -17.05170165781867, -58, 197.7226875017623, -40.77696197275531, -3.606900000000004, 195.0266638157265, -37.21817292551483, -11.765865, 69.30702459669482, 69.30702459669482, 69.30702459669482
3.11, 0.07299999999999995, 116, 246, 44.54080251089528, 94.45721911793312, 69.49901081441419, -0.4159701383919819, 0, -40, -24.47815, 70, -24.47815, 204, 5.073427789452233, 202.7740409329922, -40.30420617153465, -5.346733333333331, 182.3622047433988, -12.70292525422682, -59, 202.7740409329922, -40.30420617153463, -5.346733333333336, 199.7122655045532, -36.16401403393847, -13.39472333333333, 69.49901081441419, 69.49901081441419, 69.49901081441419
3.2, 0.08999999999999986, 113, 243, 43.38888520457902, 93.30530181161684, 68.34709350809795, -0.4159701383919819, 0, -40, -24.7695, 70, -24.7695, 210, 6.151238415728805, 208.8727704304012, -39.50218836339638, -7.491733333333327, 185.1548085457726, -7.222131693974331, -63, 208.8727704304012, -39.50218836339636, -7.491733333333332, 205.3150761477069, -34.66017986298307, -15.81797333333333, 68.34709350809795, 68.34709350809795, 68.34709350809795
3.29, 0.08599999999999985, 118, 247, 45.30874738177279, 94.84119155337186, 70.07496946757232, -0.4127703680966589, 0, -40, -24.9073, 70, -24.9073, 216, 6.026447374211209, 214.8161231163165, -38.50487857954761, -9.525633333333325, 187.7016952595335, -1.760315510560141, -65, 214.8161231163165, -38.50487857954759, -9.525633333333328, 210.748958937799, -32.99319411919949, -17.84678833333333, 70.07496946757232, 70.07496946757232, 70.07496946757232
3.38, 0.09400000000000031, 113, 250, 43.38888520457902, 95.9931088596881, 69.69099703213357, -0.4383685304592423, 0, -40, -25.1797, 70, -25.1797, 223, 6.550953721020576, 221.2266059431398, -37.15554371304592, -11.8866, 190.7771817406791, 4.023833308345207, -62, 221.2266059431398, -37.1555437130459, -11.8866, 216.6591923127707, -30.97863715983725, -19.40361, 69.69099703213357, 69.69099703213357, 69.69099703213357
3.47, 0.08599999999999985, 115, 251, 44.15683007545653, 96.37708129512689, 70.26695568529171, -0.4351687601639195, 0, -40, -25.2513, 70, -25.2513, 229, 6.042958188935076, 227.0892740222083, -35.69046123485977, -14.03086666666666, 194.0684126573368, 9.091884484729839, -57, 227.0892740222083, -35.69046123485975, -14.03086666666667, 222.1361448174776, -28.97310937692133, -20.47623666666666, 70.26695568529171, 70.26695568529171, 70.26695568529171
3.55, 0.07900000000000018, 116, 249, 44.54080251089528, 95.60913642424936, 70.07496946757232, -0.4255694492779506, 0, -40, -25.30745, 70, -25.30745, 235, 5.535922587938225, 232.4118840549636, -34.16853438416763, -15.95715, 197.7003046549462, 13.26989829721846, -49, 232.4118840549636, -34.16853438416761, -15.95715, 227.205147144961, -27.05276948195972, -20.9135775, 70.07496946757232, 70.07496946757232, 70.07496946757232
3.63, 0.07999999999999963, 110, 253, 42.23696789826277, 97.14502616600438, 69.69099703213357, -0.45756715223118, 0, -40, -25.484, 70, -25.484, 240, 5.575279762570659, 237.7126495189495, -32.44063683895723, -18.05448333333332, 201.7108252861859, 17.14281305193882, -44, 237.7126495189495, -32.44063683895721, -18.05448333333333, 232.3123758840349, -25.00311935532282, -21.94631083333332, 69.69099703213357, 69.69099703213357, 69.69099703213357
3.71, 0.07500000000000018, 115, 248, 44.15683007545653, 95.22516398881061, 69.69099703213357, -0.4255694492779506, 0, -40, -25.54125000000001, 70, -25.54125000000001, 245, 5.22682477741003, 242.6278912142459, -30.6629708606118, -19.88323333333333, 205.7148053620774, 20.50255125686059, -40, 242.6278912142459, -30.66297086061177, -19.88323333333333, 237.0909283364206, -22.98814254299093, -22.90074833333333, 69.69099703213357, 69.69099703213357, 69.69099703213357
3.78, 0.07600000000000007, 118, 252, 45.30874738177279, 96.76105373056563, 71.03490055616921, -0.4287692195732736, 0, -40, -25.7138, 70, -25.7138, 250, 5.398652442268864, 247.6422007005417, -28.66243379070793, -21.7503, 209.9690015415705, 23.82629358423831, -38, 247.6422007005417, -28.66243379070791, -21.7503, 241.9912208266961, -20.78912468446599, -24.187755, 71.03490055616921, 71.03490055616921, 71.03490055616921
3.87, 0.08400000000000007, 115, 254, 44.15683007545653, 97.52899860144312, 70.84291433844983, -0.4447680710498883, 1, -39, -25.45204761904762, 70, -25.45204761904762, 256, 5.950804804429791, 253.0831303752364, -26.25237941467158, -23.8909, 214.6582997200757, 27.48997484950857, -38, 253.0831303752364, -26.25237941467156, -23.8909, 247.3194057769622, -18.19102627504456, -26.007265, 70.84291433844983, 70.84291433844983, 70.84291433844983
3.96, 0.09499999999999975, 116, 252, 44.54080251089528, 96.76105373056563, 70.65092812073046, -0.4351687601639195, 1, -39, -25.91275, 70, -25.91275, 263, 6.711838171469376, 259.1022993312448, -23.28280423983288, -26.25956666666666, 219.9473003756617, 31.62219504030247, -38, 259.1022993312448, -23.28280423983286, -26.25956666666666, 253.2290494879073, -15.04705434781258, -28.02063166666666, 70.65092812073046, 70.65092812073046, 70.65092812073046
4.03, 0.07099999999999973, 115, 257, 44.15683007545653, 98.6809159077594, 71.41887299160796, -0.454367381935857, 2, -38, -24.80580774647887, 70, -24.80580774647887, 268, 5.070739982404145, 263.5750045558532, -20.89380613541505, -28.10793333333332, 224.1010073983059, 34.53065200907261, -35, 263.5750045558532, -20.89380613541504, -28.10793333333332, 257.6539049822212, -12.58013741374191, -29.14174333333332, 71.41887299160796, 71.41887299160796, 71.41887299160796
4.11, 0.07900000000000063, 117, 248, 44.92477494633405, 95.22516398881061, 70.07496946757232, -0.4191699086873047, 6, -34, -22.74863354430381, 70, -22.74863354430381, 273, 5.535922587938257, 268.3690005025657, -18.12540555700339, -30.00525, 228.743822739234, 37.54573154528519, -33, 268.3690005025657, -18.12540555700337, -30.00525, 262.4252238380659, -9.774734991660099, -30.4544625, 70.07496946757232, 70.07496946757232, 70.07496946757232
4.18, 0.07099999999999973, 130, 234, 49.91641660703782, 89.84954989266809, 69.88298324985294, -0.3327761107135855, 8, -32, -21.43306549295774, 70, -21.43306549295774, 279, 4.96169181073954, 272.6059060211385, -15.54334876997358, -31.35898333333333, 233.0407738930837, 40.02657745065497, -30, 272.6059060211385, -15.54334876997356, -31.35898333333333, 266.6711362019303, -7.207859836879303, -31.15513583333333, 69.88298324985294, 69.88298324985294, 69.88298324985294
4.26, 0.07899999999999974, 116, 240, 44.54080251089528, 92.1533845053006, 68.34709350809795, -0.3967715166200442, 7, -33, -22.43702911392404, 70, -22.43702911392404, 284, 5.39942038713972, 277.126273264211, -12.59038068602529, -33.15491666666666, 237.7168091140583, 42.72628764422482, -30, 277.126273264211, -12.59038068602527, -33.15491666666666, 271.2148536416882, -4.292880436487776, -32.68167916666666, 68.34709350809795, 68.34709350809795, 68.34709350809795
4.34, 0.08100000000000041, 119, 239, 45.69271981721154, 91.76941206986184, 68.73106594353669, -0.3839724354387524, 8, -32, -22.02072716049384, 70, -22.02072716049384, 289, 5.5672163414265, 281.6901829241088, -9.402179561795823, -34.93691666666667, 242.6772351958374, 45.25375097322721, -27, 281.6901829241088, -9.402179561795801, -34.93691666666667, 275.8382407648681, -1.203789981542368, -33.74637916666667, 68.73106594353669, 68.73106594353669, 68.73106594353669
4.41, 0.06899999999999995, 131, 245, 50.30038904247657, 94.07324668249435, 72.18681786248547, -0.3647738136668149, 57, 17, 8.205622463768117, 70, 8.205622463768117, 295, 4.980890432511494, 285.7003529504621, -6.447893546457788, -36.37901666666667, 247.2275050254737, 47.2796616272753, -24, 285.7003529504621, -6.447893546457766, -36.37901666666667, 279.9294257617138, 1.611239729602175, -34.52216416666666, 72.18681786248547, 72.18681786248547, 72.18681786248547
4.49, 0.08100000000000041, 194, 148, 74.49065247511797, 56.82792044493537, 65.65928646002667, 0.147189433584855, 72, 32, 16.66414259259258, 70, 16.66414259259258, 300, 5.318402203262186, 290.0195609376683, -3.344694494041373, -35.69591666666666, 252.1586416804309, 49.27197015905503, -22, 290.0195609376683, -3.344694494041351, -35.69591666666667, 284.3404230490827, 4.547805203923087, -33.64152916666667, 65.65928646002667, 65.65928646002667, 65.65928646002667
4.57, 0.07999999999999918, 236, 134, 90.61749476354558, 51.45230634879283, 71.03490055616921, 0.3263765701229396, 91, 51, 28.32675000000003, 70, 28.32675000000003, 305, 5.682792044493478, 294.7196924910858, -0.1504983821021244, -34.19991666666668, 257.463985101024, 51.30850069173251, -21, 294.7196924910858, -0.1504983821021018, -34.19991666666668, 289.1313363825765, 7.568351478973069, -32.21992916666668, 71.03490055616921, 71.03490055616921, 71.03490055616921
4.67, 0.0990000000000002, 276, 84, 105.9763921810957, 32.25368457685521, 69.11503837897545, 0.6143558967020039, 90, 50, 27.28234949494949, 70, 27.28234949494949, 312, 6.842388799518583, 300.6022141730763, 3.344386901378329, -30.71511666666668, 263.8519053547382, 53.76059353580771, -21, 300.6022141730763, 3.344386901378352, -30.71511666666668, 295.0896678503256, 10.90681789654274, -29.25784916666668, 69.11503837897545, 69.11503837897545, 69.11503837897545
4.77, 0.101, 262, 114, 100.6007780849532, 43.77285764001779, 72.18681786248547, 0.4735660037077947, 85, 45, 24.43509752475248, 70, 24.43509752475248, 319, 7.290868604111031, 307.0411828382806, 6.764393850337608, -27.97465000000001, 270.6585175756993, 56.37340716786719, -21, 307.0411828382806, 6.764393850337631, -27.97465000000001, 301.5837830488934, 14.20574584796705, -26.92845250000001, 72.18681786248547, 72.18681786248547, 72.18681786248547
4.85, 0.07900000000000063, 245, 125, 94.07324668249435, 47.99655442984405, 71.03490055616921, 0.3839724354387526, 86, 46, 25.80117911392403, 70, 25.80117911392403, 325, 5.611757143937411, 312.07479302966, 9.245237796210326, -26.23664999999999, 275.9318443534998, 58.29274115054551, -20, 312.07479302966, 9.245237796210347, -26.23665, 306.653350728236, 16.6023632993606, -25.3011525, 71.03490055616921, 71.03490055616921, 71.03490055616921
4.93, 0.07999999999999918, 266, 109, 102.1366678267082, 41.85299546282402, 71.99483164476608, 0.5023639363657011, 91, 51, 29.00725000000001, 70, 29.00725000000001, 331, 5.759586531581228, 317.3391328533708, 11.58180862442526, -23.93398333333335, 281.4683142707512, 59.88029835270975, -16, 317.3391328533708, 11.58180862442528, -23.93398333333336, 311.9585100659779, 18.82658208366793, -22.74388583333335, 71.99483164476608, 71.99483164476608, 71.99483164476608
5.01, 0.07900000000000063, 258, 107, 99.06488834319815, 41.08505059194651, 70.07496946757232, 0.4831653145937635, 93, 53, 30.41830822784809, 70, 30.41830822784809, 336, 5.535922587938257, 322.4810580398227, 13.63291668510303, -21.747, 286.8623515214066, 61.12560997563248, -13, 322.4810580398227, 13.63291668510305, -21.74700000000001, 317.1382520620603, 20.75682067868244, -20.43495, 70.07496946757232, 70.07496946757232, 70.07496946757232
5.08, 0.07200000000000006, 270, 98, 103.6725575684632, 37.62929867299774, 70.65092812073046, 0.5503604907955451, 92, 52, 30.10945555555556, 70, 30.10945555555556, 341, 5.086866824692597, 327.2768428563556, 15.32898923239269, -19.4766, 291.8865905743157, 61.92137126608417, -9, 327.2768428563556, 15.32898923239271, -19.4766, 321.9683050140496, 22.31784653744641, -17.90511, 70.65092812073046, 70.65092812073046, 70.65092812073046
5.16, 0.08000000000000007, 263, 98, 100.9847505203919, 37.62929867299774, 69.30702459669482, 0.5279620987282846, 92, 52, 30.204, 70, 30.204, 347, 5.54456196773559, 332.5775298616447, 16.95529937686701, -17.0566, 297.410053809815, 62.40461168259259, -5, 332.5775298616447, 16.95529937686703, -17.0566, 327.3024084538702, 23.77269622272584, -15.24811, 69.30702459669482, 69.30702459669482, 69.30702459669482
5.24, 0.07899999999999974, 254, 103, 97.52899860144312, 39.54916085019151, 68.53907972581732, 0.4831653145937635, 92, 52, 30.42185, 70, 30.42185, 352, 5.41458729833955, 337.8107950750784, 18.34479238411995, -14.86961666666667, 302.8213426878697, 62.5935780541564, -2, 337.8107950750784, 18.34479238411997, -14.86961666666668, 332.562377216997, 24.98211023462542, -12.93917416666667, 68.53907972581732, 68.53907972581732, 68.53907972581732
5.32, 0.08000000000000007, 266, 99, 102.1366678267082, 38.01327110843649, 70.07496946757232, 0.5343616393189306, 93, 53, 31.23025, 70, 31.23025, 358, 5.60599755740579, 343.2855909783205, 19.55053631691941, -12.42028333333334, 308.4239252230325, 62.39793156088748, 2, 343.2855909783205, 19.55053631691943, -12.42028333333334, 338.0563411150273, 25.97764560351462, -10.25724083333333, 70.07496946757232, 70.07496946757232, 70.07496946757232
5.42, 0.1049999999999995, 262, 99, 100.6007780849532, 38.01327110843649, 69.30702459669482, 0.5215625581376388, 93, 53, 31.32225, 70, 31.32225, 365, 7.277237582652924, 350.4675326662534, 20.72437635095621, -9.282533333333349, 315.6303412297798, 61.38513584008654, 8, 350.4675326662534, 20.72437635095623, -9.282533333333351, 345.2419539507824, 26.82349027432576, -6.690153333333347, 69.30702459669482, 69.30702459669482, 69.30702459669482
5.51, 0.08000000000000007, 269, 94, 103.2885851330244, 36.09340893124273, 69.69099703213357, 0.5599598016815141, 93, 53, 31.648, 70, 31.648, 371, 5.57527976257069, 356.0045565447567, 21.37638171889055, -6.71586666666668, 321.0837877529581, 60.22596999786844, 12, 356.0045565447567, 21.37638171889058, -6.715866666666683, 350.7664412259869, 27.20381996073723, -3.908486666666678, 69.69099703213357, 69.69099703213357, 69.69099703213357
5.59, 0.08499999999999996, 262, 101, 100.6007780849532, 38.781215979314, 69.69099703213357, 0.5151630175469929, 92, 52, 31.25361764705882, 70, 31.25361764705882, 377, 5.92373474773135, 361.9123302990423, 21.81094199049111, -4.206950000000015, 326.7780470628511, 58.59316741544249, 16, 361.9123302990423, 21.81094199049114, -4.206950000000018, 356.6421878136136, 27.32827580423382, -1.175907500000013, 69.69099703213357, 69.69099703213357, 69.69099703213357
5.67, 0.08100000000000041, 271, 98, 104.0565300039019, 37.62929867299774, 70.84291433844983, 0.553560261090868, 90, 50, 30.24685432098766, 70, 30.24685432098766, 382, 5.738276061414465, 367.6482618543549, 21.97495829996107, -1.637900000000003, 332.2036936708353, 56.7249674683621, 19, 367.6482618543549, 21.9749582999611, -1.637900000000005, 362.3315766268269, 27.18745967522123, 1.457784999999997, 70.84291433844983, 70.84291433844983, 70.84291433844983
5.75, 0.0779999999999994, 264, 100, 101.3687229558307, 38.39724354387525, 69.88298324985294, 0.5247623284329617, 88, 48, 29.22397948717948, 70, 29.22397948717948, 388, 5.450872693488487, 373.0987192185344, 21.9076705456524, 0.7072999999999787, 337.2212484407429, 54.59514182958397, 23, 373.0987192185344, 21.90767054565242, 0.7072999999999762, 367.7170986018656, 26.81079123824214, 4.051204999999982, 69.88298324985294, 69.88298324985294, 69.88298324985294
5.83, 0.08000000000000007, 261, 98, 100.2168056495144, 37.62929867299774, 68.92305216125607, 0.5215625581376387, 85, 45, 27.60925, 70, 27.60925, 394, 5.51384417290049, 378.6045053981688, 21.60968378894129, 3.097966666666647, 342.1341195721552, 52.0919089580429, 27, 378.6045053981688, 21.60968378894131, 3.097966666666645, 373.1339475242668, 26.18201756430652, 6.68327166666665, 68.92305216125607, 68.92305216125607, 68.92305216125607
5.9, 0.07100000000000062, 254, 111, 97.52899860144312, 42.62094033370152, 70.07496946757232, 0.45756715223118, 85, 45, 27.71710000000001, 70, 27.71710000000001, 398, 4.975322832197678, 383.5612020262333, 21.17957238253378, 4.959349999999997, 346.3988036143517, 49.52942826449177, 31, 383.5612020262333, 21.1795723825338, 4.959349999999994, 377.986842264451, 25.43205076482748, 8.865447499999998, 70.07496946757232, 70.07496946757232, 70.07496946757232
5.98, 0.08000000000000007, 259, 109, 99.44886077863689, 41.85299546282402, 70.65092812073046, 0.4799655442984406, 86, 46, 28.59825, 70, 28.59825, 405, 5.652074249658441, 389.1692091588011, 20.47515821123933, 7.159349999999999, 351.0287117904326, 46.28753165838116, 35, 389.1692091588011, 20.47515821123936, 7.159349999999996, 383.4481345535458, 24.34701422831061, 11.3354475, 70.65092812073046, 70.65092812073046, 70.65092812073046
6.06, 0.08000000000000007, 252, 111, 96.76105373056563, 42.62094033370152, 69.69099703213357, 0.4511676116405342, 90, 50, 31.217, 70, 31.217, 410, 5.57527976257069, 394.6723438741744, 19.58114885145424, 9.227350000000001, 355.4220921977042, 42.8550466944036, 38, 394.6723438741744, 19.58114885145426, 9.227349999999998, 388.7848061227039, 23.07223352789664, 13.5432475, 69.69099703213357, 69.69099703213357, 69.69099703213357
6.13, 0.0699999999999994, 268, 93, 102.9046126975857, 35.70943649580398, 69.30702459669482, 0.5599598016815141, 93, 53, 33.04992857142856, 70, 33.04992857142856, 414, 4.851491721768595, 399.4268926482317, 18.61614217712539, 11.47318333333332, 359.0835594784945, 39.67218174626462, 41, 399.4268926482317, 18.61614217712542, 11.47318333333331, 393.3753926727711, 21.77454811249628, 15.90220583333332, 69.30702459669482, 69.30702459669482, 69.30702459669482
6.21, 0.07500000000000018, 275, 90, 105.5924197456569, 34.55751918948772, 70.07496946757232, 0.5919575046347434, 93, 53, 33.315, 70, 33.315, 420, 5.255622710067936, 404.5260249125546, 17.34318490308828, 14.01693333333332, 362.7998459361415, 35.95589528861756, 45, 404.5260249125546, 17.34318490308831, 14.01693333333332, 398.2670980660926, 20.13509146091767, 18.66439333333332, 70.07496946757232, 70.07496946757232, 70.07496946757232
6.28, 0.07500000000000018, 272, 92, 104.4405024393407, 35.32546406036523, 69.88298324985294, 0.5759586531581286, 93, 53, 33.51375, 70, 33.51375, 425, 5.241223743738983, 409.5516232012452, 15.8553044735366, 16.49193333333333, 366.2383980961809, 32.00029351712668, 49, 409.5516232012452, 15.85530447353663, 16.49193333333333, 403.0546394354856, 18.27705283007512, 21.36814333333333, 69.88298324985294, 69.88298324985294, 69.88298324985294
6.36, 0.08000000000000007, 268, 87, 102.9046126975857, 33.40560188317147, 68.15510729037857, 0.5791584234534516, 93, 53, 33.84, 70, 33.84, 431, 5.45240858323029, 414.7024179854531, 14.06698893944887, 19.1466, 369.5197394939321, 27.64580640727232, 53, 414.7024179854531, 14.0669889394489, 19.14659999999999, 407.925016211725, 16.10381155962239, 24.22461, 68.15510729037857, 68.15510729037857, 68.15510729037857
6.44, 0.07500000000000018, 275, 94, 105.5924197456569, 36.09340893124273, 70.84291433844983, 0.5791584234534516, 93, 53, 33.91125000000001, 70, 33.91125000000001, 436, 5.31321857538375, 419.6413159856595, 12.10801518430046, 21.63535, 372.413525731653, 23.18976636703705, 57, 419.6413159856595, 12.10801518430048, 21.63535, 412.5571474475586, 13.77027786171094, 26.9400475, 70.84291433844983, 70.84291433844983, 70.84291433844983
6.52, 0.08399999999999963, 274, 89, 105.2084473102182, 34.17354675404897, 69.69099703213357, 0.5919575046347434, 93, 53, 34.38719999999999, 70, 34.38719999999999, 442, 5.854043750699194, 424.9689319713768, 9.681837914637356, 24.48434999999999, 375.251622459335, 18.06970433621931, 61, 424.9689319713768, 9.681837914637384, 24.48434999999999, 417.5113355445705, 10.94001787787465, 29.96169749999999, 69.69099703213357, 69.69099703213357, 69.69099703213357
6.6, 0.08100000000000041, 272, 87, 104.4405024393407, 33.40560188317147, 68.92305216125607, 0.5919575046347433, 93, 53, 34.50945000000001, 70, 34.50945000000001, 448, 5.58276722506177, 429.9329283761144, 7.127228437050515, 27.2316, 377.5223384595302, 12.96959269668815, 66, 429.9329283761144, 7.127228437050544, 27.2316, 422.0713398886268, 8.003583075996159, 33.04686, 68.92305216125607, 68.92305216125607, 68.92305216125607
6.68, 0.07599999999999962, 276, 89, 105.9763921810957, 34.17354675404897, 70.07496946757232, 0.5983570452253892, 94, 54, 35.1539789473684, 70, 35.1539789473684, 453, 5.32569767953547, 434.5526685221737, 4.477500761100141, 29.83713333333332, 379.2562160242533, 7.934046612661183, 71, 434.5526685221737, 4.47750076110017, 29.83713333333332, 426.2582006474856, 4.995982638834297, 36.01156333333332, 70.07496946757232, 70.07496946757232, 70.07496946757232
6.76, 0.08499999999999996, 271, 83, 104.0565300039019, 31.86971214141646, 67.96312107265918, 0.6015568155207122, 94, 54, 35.70225, 70, 35.70225, 459, 5.776865291176028, 439.4103210579232, 1.350939641543898, 32.76679999999998, 380.6537662261185, 2.328778909360943, 76, 439.4103210579232, 1.350939641543926, 32.76679999999998, 430.5968378331524, 1.497615531716455, 39.25177999999999, 67.96312107265918, 67.96312107265918, 67.96312107265918
6.84, 0.08000000000000007, 275, 89, 105.5924197456569, 34.17354675404897, 69.88298324985294, 0.5951572749300663, 94, 54, 35.724, 70, 35.724, 464, 5.59063865998824, 443.9620413728267, -1.895147664960612, 35.49479999999999, 381.6245704414198, -3.176925387285258, 80, 443.9620413728267, -1.895147664960584, 35.49479999999999, 434.6114207331157, -2.087414323309309, 42.17057999999999, 69.88298324985294, 69.88298324985294, 69.88298324985294
6.92, 0.07800000000000029, 287, 89, 110.2000889709219, 34.17354675404897, 72.18681786248547, 0.6335545184739415, 95, 55, 36.46181025641027, 70, 36.46181025641027, 470, 5.630571793273887, 448.3791848451467, -5.386878219306394, 38.32619999999999, 382.2131254582889, -8.776652319139142, 84, 448.3791848451467, -5.386878219306365, 38.32619999999999, 438.4542759371181, -5.895344334281306, 45.17727, 72.18681786248547, 72.18681786248547, 72.18681786248547
7.0, 0.07499999999999929, 278, 87, 106.7443370519732, 33.40560188317147, 70.07496946757232, 0.611156126406681, 95, 55, 36.52874999999997, 70, 36.52874999999997, 475, 5.255622710067874, 452.3485137963528, -8.831583975637262, 40.95244999999998, 382.3965440457285, -14.02907344585422, 88, 452.3485137963528, -8.831583975637233, 40.95244999999998, 441.8557183337592, -9.611207396169805, 48.00958249999997, 70.07496946757232, 70.07496946757232, 70.07496946757232
