Time, Speed, Distance, Color, P, PI, PID, x_PID, y_PID, x_state, y_state, x_gyro, y_gyro, state_distance, state_angle
,150,,,,,,2631.249628296468,-521.4703959790196,2693.612468330334,-122.7355614958679,2663.254511177396,-507.0396634937906,2868,-9
,150,,,,,,2646.120719643961,-523.4327012902563,2708.303513487514,-123.2485840973947,2676.957693042036,-513.1407131399278,2882,-2
,150,,,,,,2660.665349386381,-527.1006360846496,2723.519698486649,-121.6492986093996,2691.302264381481,-517.5262887107688,2899,6
,150,,,,,,2675.037717448914,-531.3942401971736,2738.488776332435,-119.0098463088622,2706.074380676664,-520.1310113757727,2914,10
,150,,,,,,2689.221007406398,-536.2762772701513,2753.951019111462,-117.9286209658283,2720.689931648443,-523.5052771909307,2929,4
,150,,,,,,2703.122184908425,-541.9116356489171,2767.742612524325,-117.4470079113338,2734.785320960231,-528.6355793408156,2944,2
,150,,,,,,2716.704828319993,-548.2765235469244,2783.440221338281,-117.7210106923992,2748.789027357689,-534.0110985839951,2960,-1
,150,,,,,,2729.948796390072,-555.319059294701,2798.319801406124,-118.500816440419,2762.492209222328,-540.1121482301321,2974,-3
,150,,,,,,2742.780751866707,-563.0870010198733,2813.505757526236,-120.3654173945178,2775.857307085154,-546.9220057262253,2989,-7
,150,,,,,,2755.307503554741,-571.3380913809318,2828.573316147323,-123.0222345128218,2788.976602692245,-554.1941500299203,3006,-10
,150,,,,,,2767.384327472402,-580.2347381684471,2843.24553015833,-126.1409098750882,2801.834112202776,-561.9197211535712,3020,-12
,150,,,,,,2778.983137261004,-589.7461845089278,2857.251454639521,-129.8937860290748,2814.269675791103,-570.3076147056325,3035,-15
,150,,,,,,2790.146936221189,-599.7646471043842,2871.231985429059,-134.4363358463865,2826.089837095203,-579.5425368355174,3051,-18
,150,,,,,,2800.843123672514,-610.2808999544306,2885.515765954467,-139.9193654744296,2837.580503741988,-589.1843509808155,3066,-21
,150,,,,,,2811.049716810073,-621.272963296876,2899.231288270908,-145.7412592889198,2848.550809266276,-599.414326381753,3082,-23
,150,,,,,,2820.746371185352,-632.7173896226635,2913.881631225585,-152.8867089815817,2858.970684823161,-610.2044233868328,3097,-26
,150,,,,,,2829.742203289523,-644.7205144138831,2926.507781803467,-159.60015232942,2869.007643918543,-621.3515957689936,3111,-28
